RXX,RXY,RXZ,RYY,RYZ,RZZ
2.838890659000000146e-06,9.314185255000000064e-04,1.153246944999999989e-07,-2.375275872000000001e-05,-2.371133802999999860e-09,4.607200345999999894e-06
6.195018519000000347e-07,8.481479212000000122e-04,1.186867892999999914e-06,-2.185563430999999890e-05,-2.727045200999999867e-08,4.834441129999999735e-06
-1.705226677000000099e-06,7.640139431000000231e-04,4.548490431000000175e-07,-1.981921077999999878e-05,-1.045098537999999939e-08,4.868763010000000155e-06
-3.657645469999999912e-06,6.751283724000000427e-04,1.042826667000000061e-06,-1.781947883999999971e-05,-2.407569932000000142e-08,4.862674953000000139e-06
-5.697418549999999603e-06,5.823697868000000510e-04,4.661448917999999848e-07,-1.558637533999999945e-05,-1.076186926999999921e-08,4.882596158999999784e-06
-7.070759410000000064e-06,4.840176424000000002e-04,1.419495173000000091e-06,-1.369822116999999991e-05,-2.827957259000000035e-08,4.659389398999999998e-06
-8.439333391999999823e-06,3.804978284000000042e-04,5.749480085000000153e-09,-1.158873813999999955e-05,-7.346478932999999660e-09,4.305832105999999709e-06
-8.916060663999999676e-06,2.661821735000000186e-04,2.594012649000000105e-06,-9.958792118000000683e-06,-3.914760447000000103e-08,4.215948928999999664e-06
-8.928847323999999257e-06,1.459524299999999906e-04,3.396667278000000093e-08,-8.769620748999999634e-06,-6.127746365999999797e-08,7.731257970000000417e-07
-8.666766634000000485e-06,8.212877863000000447e-06,2.003418958000000114e-06,-7.121918894999999985e-06,-1.873385899000000074e-08,3.576696312000000167e-06
-7.588131534999999970e-06,-1.399022941999999905e-04,1.747789964999999935e-06,-6.538965527999999879e-06,-5.998015215999999962e-09,2.897297388999999935e-06
-6.379705216999999852e-06,-3.019097261999999812e-04,-1.874976849999999980e-08,-6.309975935999999677e-06,-3.287446941999999753e-08,5.806746831000000396e-07
-5.431824038999999878e-06,-4.954027732000000498e-04,2.238529595000000140e-06,-6.270466908000000171e-06,1.104880014999999978e-09,2.421067042000000083e-06
-4.857524306999999844e-06,-7.209401197000000127e-04,4.435658363999999891e-06,-6.617557866000000225e-06,2.239734820000000046e-09,2.304349861999999934e-06
-5.031197306999999866e-06,-9.777558072000000575e-04,1.399212171999999985e-06,-6.672056469000000417e-06,-2.816158809000000053e-09,2.360398519000000120e-06
-6.350596735000000355e-06,-1.277788159999999982e-03,-5.449863316000000003e-08,-6.038578926000000086e-06,-7.713356545000000560e-09,8.143202586999999770e-07
-8.998784760999999386e-06,-1.600516686000000039e-03,-4.033728011000000225e-08,-3.863505803000000344e-06,-1.522285036999999918e-09,1.403571424999999995e-06
-1.293198430000000024e-05,-1.920041291000000074e-03,1.455112235000000019e-07,-4.815659426000000105e-08,-1.682039448000000058e-09,2.372929565000000176e-06
-1.796983531999999883e-05,-2.241229700000000203e-03,7.414295495999999383e-08,5.036279334000000168e-06,-1.129634936000000064e-09,2.302067956000000175e-06
-2.350071099000000042e-05,-2.567093298999999999e-03,-4.339498137000000197e-08,1.076324420000000080e-05,1.471301076999999975e-08,7.592941818999999731e-07
-2.869882818000000057e-05,-2.884578365999999894e-03,4.139604851000000164e-07,1.676730765999999895e-05,-7.516740137999999330e-09,1.887750758999999947e-06
-3.321823270999999845e-05,-3.179379477999999797e-03,3.575842812000000006e-06,2.263158535000000157e-05,-6.370572584999999433e-08,1.623634125999999920e-06
-3.619116676999999701e-05,-3.433828376000000113e-03,7.687820612000000342e-07,2.750680143000000096e-05,-1.271866235000000034e-08,1.329235201000000019e-06
-3.604059785000000230e-05,-3.641295244000000014e-03,1.121366119999999989e-08,3.008316315999999958e-05,2.465291854000000063e-08,3.446819173999999859e-07
2.855315843000000067e-05,3.423728280000000197e-03,-1.498664947000000105e-07,-2.913147415999999996e-05,1.621516343999999844e-08,3.262007197000000021e-07
4.332411357999999967e-05,3.454011542999999886e-03,1.048219934000000051e-07,-4.478628823999999812e-05,-1.708591819000000115e-07,-5.233645260999999978e-08
5.424001242999999778e-05,3.418892116000000168e-03,3.669535308999999976e-09,-5.685148182999999976e-05,-9.260227306000000430e-09,1.200671505999999975e-06
6.444001406000000366e-05,3.326823322000000034e-03,5.986992593999999998e-08,-6.847724422000000556e-05,-1.608413748999999929e-07,8.044070989999999997e-07
7.200583942999999685e-05,3.218731373000000093e-03,1.964495494000000008e-07,-7.760677857999999341e-05,2.076693313000000129e-08,3.020139998000000142e-06
7.826827674000000573e-05,3.096182516999999943e-03,7.161910551000000463e-07,-8.547850195999999771e-05,5.850557237000000274e-08,3.722282101000000107e-06
8.310050770000000208e-05,2.963507045000000027e-03,1.057970371999999963e-06,-9.199634436000000634e-05,6.650885223000000056e-08,4.486217325999999882e-06
8.657808190000000289e-05,2.822444206999999948e-03,1.110177683000000018e-06,-9.722375162999999409e-05,5.286549733999999796e-08,5.311347906999999691e-06
8.879660429000000557e-05,2.674958027000000176e-03,7.684658058000000412e-07,-1.012497981999999986e-04,2.698984087000000153e-08,6.200027421000000192e-06
8.989271742999999646e-05,2.523106733999999889e-03,4.672294119000000216e-09,-1.042093662000000023e-04,-9.775982118999999766e-09,6.951959541999999664e-06
9.048172119000000226e-05,2.367311358999999848e-03,1.491664242999999885e-07,-1.067224265000000025e-04,-3.033540660999999742e-07,1.005461976000000079e-06
8.898511538000000406e-05,2.216180713000000073e-03,8.765283157000000549e-09,-1.071018284999999997e-04,-1.798538876000000075e-08,7.655340939999999219e-06
8.738502921999999990e-05,2.067182071000000024e-03,1.991602660999999931e-06,-1.076562124000000003e-04,2.629328159000000151e-08,9.228887111000000211e-06
8.546019799000000353e-05,1.923430197999999921e-03,8.006479963999999761e-08,-1.080704444999999996e-04,1.072058310000000038e-09,1.060700146000000005e-05
8.351142710000000020e-05,1.789582737999999935e-03,6.412514678000000425e-08,-1.086408558000000017e-04,-1.623565185000000029e-07,5.786440421999999657e-06
8.076122775000000621e-05,1.668837661000000016e-03,1.917195017999999969e-06,-1.087331725000000059e-04,3.274392237999999735e-08,1.214972415999999945e-05
7.847817938000000630e-05,1.556503935000000047e-03,4.301670366999999933e-08,-1.097323153000000022e-04,-1.384143738999999963e-07,9.051886972999999753e-06
7.524610073000000186e-05,1.458720653999999927e-03,5.775656870000000277e-07,-1.097353571999999986e-04,1.241043723999999970e-08,1.410977377999999932e-05
7.223343208999999452e-05,1.369831733000000063e-03,3.724170342999999949e-07,-1.105257031999999959e-04,1.066987601000000060e-08,1.666127096000000058e-05
6.900819745999999823e-05,1.290210892000000090e-03,1.404274890000000019e-09,-1.108123963000000003e-04,4.023295842000000072e-11,1.642882173999999897e-05
6.591595113000000422e-05,1.217680370000000104e-03,6.721353881000000027e-07,-1.116449608999999941e-04,2.001046103000000106e-08,1.925042190999999960e-05
6.299099046999999494e-05,1.145467770000000015e-03,1.114388396000000046e-08,-1.119235487999999974e-04,-4.571190422999999972e-08,1.700783034999999937e-05
6.006798777999999915e-05,1.076316969999999932e-03,7.533165940999999732e-07,-1.121816583999999951e-04,6.366125259999999789e-09,2.153884988000000003e-05
5.690415648999999756e-05,1.000338289000000068e-03,1.647758060999999987e-07,-1.111600992999999985e-04,1.392486811000000018e-09,2.132201951999999982e-05
5.310333191000000274e-05,9.186008805000000534e-04,5.422678177999999805e-07,-1.092116453999999993e-04,-9.423317312999999925e-09,2.266360438999999850e-05
4.919473357999999870e-05,8.345085393000000297e-04,5.797984902000000088e-07,-1.064719409999999983e-04,-1.007551060999999970e-08,2.250466676999999854e-05
4.445783510999999692e-05,7.458410681000000484e-04,3.272920882999999770e-07,-1.026762756000000062e-04,-1.206755851000000065e-08,2.310029875000000132e-05
3.982726470000000010e-05,6.511857342000000387e-04,6.985387291999999922e-07,-9.816693944000000273e-05,-2.575576157000000140e-08,2.302120045000000134e-05
3.435734222999999808e-05,5.504331178000000267e-04,6.037966924999999600e-07,-9.213663136999999644e-05,-2.992179565000000007e-08,2.258290270000000029e-05
2.947101726000000160e-05,4.428276515999999977e-04,2.395386557000000227e-07,-8.593288926000000399e-05,-1.187059617999999987e-08,2.259434943000000146e-05
2.382492909000000065e-05,3.240900386999999872e-04,1.650184288999999965e-06,-7.773110677000000506e-05,-9.022690897999999568e-08,2.109022148999999908e-05
1.925917610999999929e-05,1.977301250000000079e-04,9.901684754000000120e-08,-7.025192802000000030e-05,-2.209391677000000061e-07,6.806167247999999935e-06
1.385432754000000002e-05,5.438188473999999863e-05,2.659751633000000131e-06,-6.035098621000000010e-05,-1.363876277000000055e-07,1.872577782999999892e-05
8.987870506000000326e-06,-9.865776879000000483e-05,2.048825279000000090e-07,-5.082471595000000278e-05,-7.586021505000000222e-09,1.600834213999999966e-05
5.568944220000000058e-06,-2.677847726000000044e-04,1.421347788000000008e-08,-4.397078646999999946e-05,-5.735977472000000109e-08,1.182792336000000075e-05
1.690458213000000093e-06,-4.632438832999999931e-04,3.152517998000000164e-06,-3.780054736000000072e-05,-6.083360664000000364e-08,1.479679915999999985e-05
-2.291174366000000162e-06,-6.878728902000000485e-04,1.822615748000000085e-06,-3.345010975000000183e-05,-1.853603259000000031e-08,1.504005937000000000e-05
-6.537108283999999615e-06,-9.431347725000000437e-04,-1.042806383000000080e-08,-3.058328169000000188e-05,-9.840269271000000223e-08,6.480714986000000419e-06
-1.208042585000000080e-05,-1.239319526000000077e-03,-1.132225236000000044e-08,-2.702162453999999858e-05,-7.491808151000000554e-08,8.345657290999999750e-06
-1.947511612000000098e-05,-1.567544237000000062e-03,3.585162085000000208e-07,-2.163593878000000115e-05,-5.058799759000000379e-09,1.836111545999999917e-05
-2.937130502000000117e-05,-1.905114767000000041e-03,1.383167841000000073e-06,-1.327082266000000052e-05,-3.312830855000000216e-08,1.988577267000000043e-05
-4.096965366999999827e-05,-2.217502806999999913e-03,1.231745016000000028e-06,-1.613519515999999950e-06,-3.963666764999999696e-08,2.045166349999999952e-05
-5.328273345000000317e-05,-2.534908170999999964e-03,4.463920468000000128e-08,1.146821204000000021e-05,-1.540085233000000089e-09,2.081980902000000108e-05
-6.562169116000000153e-05,-2.840647477999999788e-03,-4.743031284000000166e-08,2.530902297000000122e-05,8.788679801999999296e-09,6.434409706000000022e-06
-7.710152887999999498e-05,-3.132789222999999949e-03,-1.802126338999999946e-09,4.089229852000000035e-05,1.189791809000000059e-08,1.510432037000000037e-05
-8.598067586000000513e-05,-3.387076361000000008e-03,1.469642707999999999e-06,5.558911661000000271e-05,-6.727534095999999873e-08,1.684936135999999873e-05
-8.998752471999999847e-05,-3.580460101000000183e-03,5.202671714999999961e-07,6.828068286999999738e-05,-2.137076050000000133e-08,1.258250957999999983e-05
5.658530692000000238e-05,3.447437269000000037e-03,6.692189374999999373e-08,-5.768267262000000191e-05,-7.742018783999999742e-08,6.027670601999999565e-07
8.634679490999999586e-05,3.481815551000000050e-03,2.122293488999999879e-07,-8.918115656000000257e-05,-3.397688472999999893e-07,1.761432488000000043e-07
1.087742408999999933e-04,3.443172542999999985e-03,5.080276228000000068e-08,-1.139517726999999934e-04,-1.444711905999999950e-07,2.721511863000000057e-06
1.280456041000000019e-04,3.352323168000000131e-03,1.802915154000000050e-07,-1.359527366999999966e-04,-5.827913966999999665e-07,2.478923711000000245e-07
1.425523197000000072e-04,3.248231143000000157e-03,8.885052365000000383e-08,-1.535861574000000056e-04,-3.105623115000000168e-07,5.247514290000000113e-06
1.540922502000000016e-04,3.131759481999999827e-03,3.773811220000000285e-08,-1.683916417999999939e-04,-1.356033333000000020e-07,1.003866559999999985e-05
1.630246300000000065e-04,3.004799104999999852e-03,2.308222259000000113e-08,-1.806961517999999985e-04,-8.198489856999999886e-08,1.365616063999999932e-05
1.696991971999999981e-04,2.868654284000000162e-03,4.745204641999999826e-08,-1.908270786999999888e-04,-1.628642249999999907e-07,1.507026617999999924e-05
1.744412428000000005e-04,2.724973105999999902e-03,1.160791892000000041e-07,-1.991048812000000099e-04,-3.824016368000000020e-07,1.321130920999999936e-05
1.775610792999999870e-04,2.575838308000000069e-03,2.317537257999999939e-07,-2.058510845999999975e-04,-7.381631730000000092e-07,6.970534900000000400e-06
1.789044549000000134e-04,2.425012073999999965e-03,2.893260949999999802e-07,-2.109337006000000059e-04,-9.095003248000000089e-07,3.667851369000000160e-06
1.780714217000000028e-04,2.276846224999999873e-03,1.126707939000000023e-07,-2.139229180000000073e-04,-3.623425438999999960e-07,2.093960105000000044e-05
1.767506789000000060e-04,2.128303332000000200e-03,3.012365955999999698e-08,-2.165070945000000077e-04,-9.687588999000000652e-08,3.331260367999999998e-05
1.763943916000000047e-04,1.981429146000000113e-03,2.542082289999999793e-07,-2.206153830000000021e-04,-8.881270779000000190e-07,1.040991110999999992e-05
1.745252916000000060e-04,1.845787724999999914e-03,1.551612155000000097e-07,-2.234769397000000097e-04,-6.469223475999999859e-07,2.056664923000000065e-05
1.724197423999999999e-04,1.718737262999999946e-03,4.244296990000000028e-08,-2.263863830000000118e-04,-1.769598520000000101e-07,4.405762172999999794e-05
1.725060492000000088e-04,1.601222509999999932e-03,2.240546386000000107e-07,-2.326458051000000065e-04,-1.280605619000000020e-06,1.976971353999999936e-06
1.698751282999999871e-04,1.497132304000000063e-03,2.247634448000000151e-08,-2.360104345999999886e-04,-2.236838078000000080e-07,5.231017084000000284e-05
1.692507922999999886e-04,1.402371460000000026e-03,9.766038472999999873e-08,-2.423796569000000037e-04,-9.719127927000000869e-07,2.386153757999999968e-05
1.670089279999999892e-04,1.317168974000000083e-03,1.503868317000000029e-08,-2.470343794999999812e-04,-5.754484670999999476e-07,4.695519543000000292e-05
1.651360910999999929e-04,1.240046662000000030e-03,2.282834462999999951e-08,-2.523953477999999937e-04,-8.735163695999999837e-07,3.882827583000000290e-05
1.625862121999999946e-04,1.169832062999999955e-03,-2.969269907999999863e-08,-2.570350622000000008e-04,-7.034148333000000437e-07,5.143991873999999835e-05
1.603234448000000038e-04,1.105501114000000031e-03,-4.153689390000000090e-08,-2.621429767999999740e-04,-9.840017311999999928e-07,4.271043279000000080e-05
1.574315259000000117e-04,1.044490682000000009e-03,2.215205707000000092e-08,-2.661712903999999963e-04,-6.088349380999999674e-07,6.974536410999999426e-05
1.558557674999999870e-04,9.843634313999999590e-04,4.680415467000000026e-08,-2.715517571999999965e-04,-1.286381869999999963e-06,3.304638255999999696e-05
1.519765172999999921e-04,9.231637410000000316e-04,8.535243168999999772e-08,-2.737265951000000005e-04,-3.944198302000000161e-07,9.525490888999999818e-05
1.458683920000000125e-04,8.339100901000000418e-04,3.473020259999999838e-07,-2.700711444000000240e-04,-1.604908065999999909e-06,1.935265281999999976e-05
1.367235367000000062e-04,7.461426095000000440e-04,8.574600650000000272e-08,-2.625971285000000218e-04,-2.860087640000000210e-07,1.054090971999999951e-04
1.280641043000000051e-04,6.458698100999999726e-04,4.684998463999999971e-07,-2.540309366000000090e-04,-1.562697406999999895e-06,2.134855131000000151e-05
1.151577097999999943e-04,5.389872435999999755e-04,1.248488999999999898e-07,-2.389017328000000106e-04,-4.149897634000000063e-07,9.324098294999999482e-05
1.027791197000000066e-04,4.194570036999999748e-04,3.376009884999999914e-07,-2.225002649000000076e-04,-1.122164106999999954e-06,4.027033899000000323e-05
8.797407111999999371e-05,2.891576021000000218e-04,2.049081039000000092e-07,-2.013621731000000059e-04,-7.317021556000000261e-07,5.803382894999999672e-05
7.222436966000000307e-05,1.454033607999999876e-04,1.215729672000000022e-07,-1.770441862000000064e-04,-4.341224212000000097e-07,7.173341946000000410e-05
5.858901695999999812e-05,-9.899326214999999303e-06,2.711401712000000062e-07,-1.552651859000000090e-04,-1.127198958000000014e-06,6.626917176999999975e-06
4.298671247999999743e-05,-1.811270714999999878e-04,4.385865704000000170e-08,-1.304981584999999865e-04,-2.529398382999999936e-07,6.561633600000000243e-05
3.116780877000000194e-05,-3.693154474999999978e-04,6.465340112999999831e-08,-1.141031615999999984e-04,-3.728664289000000243e-07,5.026296781999999860e-05
2.064861851000000125e-05,-5.855296572000000385e-04,7.216876571999999868e-08,-1.036839091999999996e-04,-8.204961073999999620e-07,3.216409537000000001e-06
8.816138880999999233e-06,-8.331083503999999699e-04,1.410334449999999959e-08,-9.380082417000000429e-05,-4.208661479000000172e-07,3.680353826999999681e-05
-3.934330583000000261e-06,-1.114526075999999928e-03,5.006327942000000240e-09,-8.546150665000000349e-05,-8.826152961000000025e-08,7.440158510000000665e-05
-1.831457279999999869e-05,-1.424787888999999976e-03,4.370503815000000300e-09,-7.728324752999999497e-05,-7.705195426000000497e-08,8.056844588000000053e-05
-3.567664081000000205e-05,-1.750235385999999917e-03,4.748550829999999961e-08,-6.539772465999999992e-05,-1.975956020999999986e-07,6.453154536999999706e-05
-5.666914273000000157e-05,-2.076620618000000074e-03,1.093792510000000002e-07,-4.718392346000000235e-05,-2.087871606999999921e-07,5.747184008999999872e-05
-8.096374668999999590e-05,-2.393859184000000050e-03,9.953674250000000546e-08,-2.260602847999999834e-05,-1.294079121000000098e-07,6.319294930999999464e-05
-1.064664642000000061e-04,-2.693379455999999998e-03,1.109982384999999940e-08,6.572243263999999757e-06,-8.691503102000000069e-09,8.296351087000000180e-05
-1.310430599000000115e-04,-2.964072406999999996e-03,6.820965426999999947e-08,3.854137601999999728e-05,2.393228789999999796e-09,6.706424467000000628e-05
-1.542445617999999897e-04,-3.217549886000000033e-03,3.614410754000000013e-07,7.279088919000000467e-05,1.569354340000000080e-07,9.305122372999999805e-06
-1.734271545000000110e-04,-3.430928165999999960e-03,1.387028330999999928e-07,1.108488806999999949e-04,-2.543053867000000023e-08,4.904333055000000111e-05
9.463742826999999816e-05,3.468738278000000046e-03,-2.466096225000000163e-07,-9.631628484999999623e-05,8.547785022000000437e-08,1.967426168000000071e-08
1.444189535999999884e-04,3.520297969999999950e-03,-8.822441100000000503e-08,-1.489870504000000118e-04,1.462858195999999926e-07,1.830031910999999874e-07
1.829903774999999905e-04,3.470956282000000042e-03,2.943711287999999842e-07,-1.914519323999999895e-04,4.331359194999999940e-07,6.162256361999999950e-07
2.140906306000000116e-04,3.387615544000000065e-03,6.208339652999999765e-08,-2.271108276999999958e-04,4.463067078000000234e-08,1.095152348999999954e-06
2.393819646999999955e-04,3.283871524999999909e-03,5.668313520000000214e-08,-2.575771798000000201e-04,2.225987923999999937e-08,2.414392768000000150e-06
2.593375746999999920e-04,3.169422588000000117e-03,4.109584009000000233e-07,-2.830765786999999735e-04,1.258609912000000017e-07,3.413973320000000043e-06
2.747593748000000261e-04,3.046751982999999862e-03,5.721486457000000511e-07,-3.042395986000000110e-04,1.371231477999999939e-07,4.637344333999999726e-06
2.863340047000000055e-04,2.916637242000000036e-03,4.460535657000000072e-07,-3.216963557000000035e-04,8.395291375000000220e-08,6.103703314999999957e-06
2.947029335999999731e-04,2.779862664000000080e-03,7.124557775000000173e-09,-3.360536804999999941e-04,-3.270248388999999951e-08,6.863395458999999947e-06
3.003159679000000034e-04,2.637340950999999840e-03,2.988534131000000202e-08,-3.478507392000000100e-04,-1.380419943000000027e-07,4.430131555000000378e-06
3.032341609999999977e-04,2.491793997999999875e-03,9.604576003999999687e-07,-3.570433980999999902e-04,1.163311228000000040e-07,1.046366733000000015e-05
3.045441893999999866e-04,2.344063181000000107e-03,2.613003012000000138e-06,-3.647143811000000055e-04,2.709699377000000252e-07,1.291601224000000002e-05
3.047304711000000115e-04,2.196477073000000207e-03,6.969016129999999750e-07,-3.714390934999999981e-04,6.908009504000000036e-08,1.579293605999999996e-05
3.042586240999999915e-04,2.050842032000000075e-03,2.456190487999999996e-08,-3.780398215999999922e-04,-1.446157381000000003e-07,1.081969626000000034e-05
3.032730852999999819e-04,1.912435224000000062e-03,2.294324273000000062e-06,-3.845933371999999870e-04,2.562167701000000051e-07,2.012559080000000142e-05
3.025166957000000110e-04,1.779398377999999968e-03,3.774567916999999912e-07,-3.917682755999999820e-04,5.403023033000000153e-08,2.455763223000000038e-05
3.021832267999999808e-04,1.656131972999999938e-03,3.834513745999999873e-07,-4.005257012999999971e-04,5.488831185000000251e-08,2.551080305000000045e-05
3.019955176000000221e-04,1.544006443000000076e-03,1.469150960999999936e-06,-4.098125172000000168e-04,2.745561139000000084e-07,3.119876454000000243e-05
3.020716934000000175e-04,1.437945223999999907e-03,-2.727130734000000200e-09,-4.200913215999999809e-04,-3.661521012999999896e-07,1.193043805999999973e-05
3.012542313000000265e-04,1.345890946000000100e-03,1.806464435999999936e-06,-4.297866553999999859e-04,4.135659703999999895e-07,3.924652754000000231e-05
3.005985045000000009e-04,1.256691809999999901e-03,-5.333053695999999821e-08,-4.398781423999999869e-04,-6.375708188000000270e-07,5.291687738999999976e-07
2.984527430000000073e-04,1.180292629999999971e-03,1.653832732000000097e-06,-4.485325924000000070e-04,4.350483911999999980e-07,4.840222021000000331e-05
2.964834852000000241e-04,1.104816599999999989e-03,-1.006059547999999999e-07,-4.574091000999999960e-04,-6.242084325000000337e-07,5.625463789999999907e-06
2.936176219000000078e-04,1.040118167000000015e-03,1.205734174000000038e-06,-4.654090189000000162e-04,3.804279292000000207e-07,5.838175857999999905e-05
2.910888819000000236e-04,9.762070908999999699e-04,-8.024691360000000275e-08,-4.739481562999999843e-04,-3.324117621000000042e-07,3.318670657000000185e-05
2.886974452999999758e-04,9.183480852999999569e-04,7.025382695999999808e-07,-4.831085869000000042e-04,2.832814676999999992e-07,6.922161918000000369e-05
2.867232094999999886e-04,8.612291829999999503e-04,-2.022931058000000042e-09,-4.931775802000000486e-04,-1.071808424000000014e-08,6.914913333000000638e-05
2.845859478000000104e-04,8.036037912000000040e-04,5.484424393999999930e-07,-5.021474323000000390e-04,8.088292632000000138e-08,8.018320448000000437e-05
2.775952881999999987e-04,7.319280794999999699e-04,1.346702425000000070e-07,-5.030825275000000256e-04,1.986083227999999977e-08,8.066598365999999858e-05
2.615185819999999773e-04,6.330044067000000114e-04,8.154276124000000430e-07,-4.862248950999999782e-04,-1.194929789999999999e-07,8.022824297000000020e-05
2.424939876000000002e-04,5.289891103000000363e-04,4.237197501999999717e-09,-4.644741945999999989e-04,-6.951190935999999560e-08,7.426651852000000487e-05
2.177587788999999971e-04,4.053125145999999937e-04,1.776805845999999900e-06,-4.309270753999999942e-04,-4.689773317000000061e-07,7.474212772999999502e-05
1.900363061999999880e-04,2.709017520000000178e-04,3.006041752999999943e-08,-3.913196281000000149e-04,-5.491265133999999782e-07,2.317096756999999878e-05
1.593582753999999932e-04,1.197552787000000029e-04,3.031806522999999975e-06,-3.457845742999999931e-04,-8.079692509999999843e-07,6.455762305999999517e-05
1.304398780000000043e-04,-4.068474006000000204e-05,2.208494426000000000e-09,-3.024272833000000191e-04,-8.959786273000000141e-08,4.765493079999999829e-05
1.027245151999999997e-04,-2.174534354000000097e-04,1.610948146000000113e-07,-2.639403927000000109e-04,-3.006274441999999688e-08,5.428344568999999718e-05
8.048183273000000413e-05,-4.157957872999999867e-04,4.215752434999999874e-06,-2.380152268000000084e-04,-3.790163323999999775e-07,4.973946780999999946e-05
5.997189144000000203e-05,-6.337590532999999538e-04,3.511721238000000258e-07,-2.189910611000000097e-04,-1.343852057000000030e-08,4.973863734999999691e-05
3.939576006999999917e-05,-8.816719814999999768e-04,-2.865613690000000093e-08,-2.065254381999999866e-04,-2.698993129999999975e-07,1.752396780999999933e-05
1.673182533000000066e-05,-1.156803960999999931e-03,1.758626309000000023e-06,-1.948907572999999981e-04,-4.793195477999999783e-08,4.924910941999999985e-05
-8.770461693000000834e-06,-1.447809189000000100e-03,4.513910457000000233e-06,-1.809058303000000089e-04,-1.887349935000000051e-07,5.041417234000000009e-05
-3.858900233999999893e-05,-1.743819801000000020e-03,5.088219784999999925e-06,-1.601678694000000034e-04,-3.663647871999999970e-07,4.968256589999999970e-05
-7.316025375000000000e-05,-2.035922065000000079e-03,4.221654084999999949e-06,-1.300833761999999928e-04,-4.478611526000000083e-07,4.661199686999999760e-05
-1.122405985999999948e-04,-2.321449715999999910e-03,4.366809776000000158e-06,-9.006703211999999550e-05,-6.032094260999999639e-07,4.179941037000000265e-05
-1.549240636999999962e-04,-2.597557874999999877e-03,4.426301986999999985e-06,-4.026384055999999870e-05,-7.539251522000000084e-07,3.569518082999999762e-05
-2.003955630999999999e-04,-2.863368966999999855e-03,2.040765427999999961e-06,1.968437379999999978e-05,-4.140528902000000232e-07,2.873824556999999863e-05
-2.480721289999999785e-04,-3.122686795999999806e-03,2.830655261000000111e-08,9.020475435000000560e-05,6.654085306000000352e-09,9.451074427000000539e-06
-2.955829692999999820e-04,-3.338145896000000151e-03,1.634571741000000073e-06,1.721985985000000008e-04,-5.527244968999999748e-07,1.220904773000000047e-05
1.335439506999999985e-04,3.490424754999999803e-03,1.601419216000000070e-07,-1.357592761999999904e-04,-1.817690288999999956e-07,5.900754790000000119e-08
2.052247430999999895e-04,3.567979591000000009e-03,-1.021367532999999991e-07,-2.115260007000000018e-04,2.217211738000000097e-07,3.614215571999999793e-06
2.608636255999999850e-04,3.523582567999999828e-03,1.023814994999999942e-07,-2.726423351999999957e-04,1.855111534000000052e-07,6.937788292999999659e-06
3.052253183000000242e-04,3.439617208999999880e-03,1.101905208999999983e-07,-3.234045314000000217e-04,1.032665548999999996e-07,9.603705888000000238e-06
3.427208366999999999e-04,3.335023085999999984e-03,8.091566091999999721e-08,-3.682986970999999879e-04,-2.362401016999999909e-07,7.147187424000000063e-06
3.726925394000000233e-04,3.221768601000000055e-03,1.217048740000000097e-07,-4.062556708000000251e-04,-4.456572412999999908e-07,3.728461721999999810e-06
3.962581969999999986e-04,3.102645597000000012e-03,1.100463025000000037e-07,-4.382371856000000080e-04,-4.915416176999999478e-07,3.951132050999999649e-06
4.145127335999999928e-04,2.977996610999999842e-03,6.693045802999999938e-08,-4.652346219999999792e-04,-3.549003733000000230e-07,1.063397483999999953e-05
4.284196111999999867e-04,2.848163530999999957e-03,4.207791773999999594e-09,-4.881404788999999769e-04,-2.613360797000000056e-08,2.674335857000000074e-05
4.381553896999999939e-04,2.711515128000000201e-03,9.327780003000000280e-07,-5.069514741999999645e-04,2.041696033000000087e-07,3.204734200000000221e-05
4.448279259000000236e-04,2.570628620999999836e-03,1.105792360000000095e-06,-5.228510239999999707e-04,1.993913804999999924e-07,3.640660807000000208e-05
4.488113285999999896e-04,2.425862103000000006e-03,2.236377080999999885e-08,-5.360704817999999974e-04,-2.075369257999999937e-07,2.842515750000000060e-05
4.508149277000000009e-04,2.280087819999999845e-03,1.891548033999999956e-08,-5.474602818000000488e-04,-2.574399919999999786e-07,2.475401725999999916e-05
4.517403540999999812e-04,2.136122866999999852e-03,1.968802437999999845e-06,-5.585007425000000376e-04,2.921320460999999882e-07,4.421592825000000024e-05
4.518810986000000238e-04,1.992924139999999959e-03,1.565646502999999855e-08,-5.691257115000000538e-04,2.536890824000000025e-09,4.936598549000000187e-05
4.517826273999999732e-04,1.855012852999999911e-03,-1.127374439999999932e-09,-5.798363826999999686e-04,-3.920523503999999750e-08,4.492188832999999910e-05
4.520999322999999731e-04,1.724542358000000003e-03,1.795751761000000058e-06,-5.923093418000000433e-04,3.553151933000000259e-07,5.342806574999999891e-05
4.522833245999999751e-04,1.598126669999999985e-03,-6.882612937999999891e-08,-6.048360387999999772e-04,-6.811089439000000015e-07,-5.081834946000000337e-07
4.531985023999999997e-04,1.486204444000000045e-03,2.128787327000000143e-06,-6.194552890999999997e-04,5.208260844000000016e-07,5.812502265000000232e-05
4.534195908999999816e-04,1.376856007000000059e-03,-6.434887214999999418e-08,-6.335209289000000429e-04,-3.447731951000000006e-07,3.144410366999999932e-05
4.529575559000000029e-04,1.280311505000000056e-03,1.715827605999999924e-06,-6.471462480999999904e-04,4.841131718000000402e-07,6.323184639000000243e-05
4.514635122999999858e-04,1.186251539999999939e-03,-7.686233787000000263e-08,-6.597322955000000169e-04,-2.710458045000000094e-07,4.086746206000000303e-05
