# Large body (blockage 3/9) 
#
# The file contains PIV data for a turbulent pipe flow past a body of revolution on the centerline.
# Geometry of the body and details of the experiment can be found in:  
#
#   L. Ding, T. Saxton-Fox, M. Hultmark, and A. J. Smits 
#   Effects of pressure gradients and streamline curvature on the statistics of a turbulent pipe flow. 
#   In 11th International Symposium on Turbulence and Shear Flow Phenomena, Southampton, UK, 2019 
#
# Paramters of the fully-developed pipe flow upstream of the body: 
#
#   Pipe diameter, D = 38.1 mm 
#   Bulk velocity, Ub = 4.1 m/s 
#   Friction velocity, utau = 0.186 m/s 
#   Kinematic viscosity, nu = 1.0035e-06 m^2/s 
#   Bulk Reynolds number, Re_D = 156,000 
#   Friction Reynolds number, Re_tau = 3,550 
#
# In the data below, Ux and Ur are normalized by Ub, and <ux^2>, <ur^2> and <uxur> are normalized by utau^2. 
#
# x/R r/R y/R Ux Ur <ux^2> <ur^2> <uxur> 
29.6167 0.3176 0.6824 1.1017 0.0005 1.3126 0.7348 -0.1464 
29.6167 0.3071 0.6929 1.1013 0.0011 1.3079 0.7332 -0.1511 
29.6167 0.2966 0.7034 1.1004 0.0016 1.3056 0.7300 -0.1569 
29.6167 0.2861 0.7139 1.0995 0.0009 1.2993 0.7309 -0.1644 
29.6167 0.2756 0.7244 1.0989 -0.0007 1.2939 0.7334 -0.1705 
29.6167 0.2651 0.7349 1.0983 -0.0016 1.2921 0.7336 -0.1733 
29.6167 0.2546 0.7454 1.0974 -0.0018 1.2902 0.7364 -0.1729 
29.6167 0.2441 0.7559 1.0957 -0.0016 1.2869 0.7432 -0.1705 
29.6167 0.2336 0.7664 1.0934 -0.0006 1.2810 0.7491 -0.1698 
29.6167 0.2231 0.7769 1.0912 0.0009 1.2697 0.7507 -0.1710 
29.6167 0.2126 0.7874 1.0895 0.0018 1.2551 0.7459 -0.1705 
29.6167 0.2021 0.7979 1.0882 0.0021 1.2501 0.7374 -0.1661 
29.6167 0.1916 0.8084 1.0874 0.0017 1.2513 0.7299 -0.1610 
29.6167 0.1811 0.8189 1.0872 0.0004 1.2468 0.7274 -0.1591 
29.6167 0.1706 0.8294 1.0868 -0.0003 1.2387 0.7267 -0.1574 
29.6167 0.1601 0.8399 1.0860 0.0003 1.2342 0.7236 -0.1491 
29.6167 0.1496 0.8504 1.0849 0.0005 1.2348 0.7235 -0.1362 
29.6167 0.1391 0.8609 1.0838 -0.0009 1.2385 0.7289 -0.1250 
29.6167 0.1286 0.8714 1.0832 -0.0017 1.2415 0.7310 -0.1170 
29.6167 0.1181 0.8819 1.0828 0.0005 1.2403 0.7303 -0.1135 
29.6167 0.1076 0.8924 1.0822 0.0018 1.2359 0.7335 -0.1103 
29.6167 0.0971 0.9029 1.0814 0.0007 1.2313 0.7365 -0.1032 
29.6167 0.0866 0.9134 1.0806 -0.0001 1.2269 0.7318 -0.0961 
29.6167 0.0761 0.9239 1.0799 0.0001 1.2156 0.7221 -0.0867 
29.6167 0.0656 0.9344 1.0799 0.0012 1.2022 0.7199 -0.0752 
29.6167 0.0551 0.9449 1.0808 0.0019 1.1949 0.7249 -0.0646 
29.6167 0.0446 0.9554 1.0818 0.0010 1.1965 0.7315 -0.0540 
29.6167 0.0341 0.9659 1.0816 -0.0006 1.2031 0.7375 -0.0425 
29.6167 0.0236 0.9764 1.0812 -0.0015 1.2083 0.7425 -0.0323 
29.8667 0.9790 0.0210 0.7443 0.0016 3.8993 0.3914 0.5162 
29.8667 0.9685 0.0315 0.7900 0.0005 3.9540 0.5204 0.6275 
29.8667 0.9580 0.0420 0.8221 0.0007 4.0457 0.6350 0.7084 
29.8667 0.9475 0.0525 0.8460 0.0009 4.0511 0.7012 0.7406 
29.8667 0.9370 0.0630 0.8645 0.0004 4.0154 0.7535 0.7512 
29.8667 0.9265 0.0735 0.8801 -0.0000 3.9604 0.8116 0.7600 
29.8667 0.9160 0.0840 0.8943 0.0006 3.8868 0.8692 0.7711 
29.8667 0.9055 0.0945 0.9068 0.0003 3.8163 0.9258 0.7908 
29.8667 0.8950 0.1050 0.9183 -0.0013 3.7466 0.9642 0.8046 
29.8667 0.8845 0.1155 0.9294 -0.0015 3.6700 0.9761 0.8029 
29.8667 0.8740 0.1260 0.9401 -0.0006 3.5897 0.9802 0.7945 
29.8667 0.8635 0.1365 0.9500 0.0004 3.5004 0.9927 0.7869 
29.8667 0.8530 0.1470 0.9587 0.0016 3.4165 1.0110 0.7817 
29.8667 0.8425 0.1575 0.9666 0.0023 3.3481 1.0252 0.7794 
29.8667 0.8320 0.1680 0.9743 0.0019 3.2819 1.0246 0.7702 
29.8667 0.8215 0.1785 0.9813 0.0009 3.2131 1.0179 0.7508 
29.8667 0.8110 0.1890 0.9873 0.0000 3.1401 1.0191 0.7348 
29.8667 0.8005 0.1995 0.9925 0.0000 3.0658 1.0215 0.7267 
29.8667 0.7900 0.2100 0.9978 0.0006 2.9978 1.0236 0.7191 
29.8667 0.7795 0.2205 1.0034 0.0009 2.9291 1.0256 0.7037 
29.8667 0.7690 0.2310 1.0086 0.0009 2.8559 1.0245 0.6825 
29.8667 0.7585 0.2415 1.0135 0.0005 2.7912 1.0163 0.6633 
29.8667 0.7480 0.2520 1.0185 -0.0007 2.7354 0.9986 0.6461 
29.8667 0.7375 0.2625 1.0237 -0.0022 2.6776 0.9766 0.6249 
29.8667 0.7270 0.2730 1.0293 -0.0027 2.6191 0.9638 0.6021 
29.8667 0.7165 0.2835 1.0353 -0.0019 2.5581 0.9691 0.5878 
29.8667 0.7060 0.2940 1.0410 -0.0007 2.4941 0.9717 0.5776 
29.8667 0.6955 0.3045 1.0462 0.0011 2.4347 0.9597 0.5614 
29.8667 0.6850 0.3150 1.0509 0.0018 2.3811 0.9480 0.5447 
29.8667 0.6745 0.3255 1.0550 0.0005 2.3261 0.9319 0.5243 
29.8667 0.6640 0.3360 1.0588 -0.0001 2.2573 0.9143 0.5000 
29.8667 0.6535 0.3465 1.0623 -0.0001 2.1793 0.9030 0.4755 
29.8667 0.6430 0.3570 1.0654 -0.0006 2.1034 0.8882 0.4495 
29.8667 0.6325 0.3675 1.0686 -0.0010 2.0336 0.8701 0.4220 
29.8667 0.6220 0.3780 1.0728 -0.0005 1.9745 0.8603 0.3940 
29.8667 0.6115 0.3885 1.0773 0.0004 1.9234 0.8548 0.3692 
29.8667 0.6010 0.3990 1.0811 0.0010 1.8737 0.8473 0.3460 
29.8667 0.5906 0.4094 1.0841 0.0008 1.8238 0.8410 0.3221 
29.8667 0.5801 0.4199 1.0866 0.0001 1.7740 0.8344 0.2984 
29.8667 0.5696 0.4304 1.0886 0.0003 1.7254 0.8246 0.2758 
29.8667 0.5591 0.4409 1.0903 0.0009 1.6816 0.8161 0.2559 
29.8667 0.5486 0.4514 1.0921 0.0005 1.6428 0.8081 0.2368 
29.8667 0.5381 0.4619 1.0941 -0.0006 1.6018 0.7969 0.2127 
29.8667 0.5276 0.4724 1.0963 -0.0013 1.5531 0.7880 0.1843 
29.8667 0.5171 0.4829 1.0989 -0.0006 1.5062 0.7837 0.1578 
29.8667 0.5066 0.4934 1.1012 0.0008 1.4693 0.7771 0.1356 
29.8667 0.4961 0.5039 1.1024 0.0011 1.4358 0.7667 0.1169 
29.8667 0.4856 0.5144 1.1031 0.0010 1.4036 0.7596 0.1000 
29.8667 0.4751 0.5249 1.1041 0.0008 1.3716 0.7537 0.0816 
29.8667 0.4646 0.5354 1.1052 -0.0001 1.3467 0.7445 0.0608 
29.8667 0.4541 0.5459 1.1061 0.0003 1.3319 0.7415 0.0398 
29.8667 0.4436 0.5564 1.1068 0.0014 1.3163 0.7425 0.0166 
29.8667 0.4331 0.5669 1.1068 0.0023 1.2973 0.7408 -0.0062 
29.8667 0.4226 0.5774 1.1060 0.0025 1.2866 0.7390 -0.0252 
29.8667 0.4121 0.5879 1.1053 0.0012 1.2867 0.7336 -0.0418 
29.8667 0.4016 0.5984 1.1053 -0.0003 1.2881 0.7246 -0.0543 
29.8667 0.3911 0.6089 1.1054 -0.0010 1.2859 0.7179 -0.0650 
29.8667 0.3806 0.6194 1.1050 -0.0017 1.2781 0.7151 -0.0779 
29.8667 0.3701 0.6299 1.1040 -0.0029 1.2680 0.7145 -0.0900 
29.8667 0.3596 0.6404 1.1027 -0.0039 1.2618 0.7128 -0.0987 
29.8667 0.3491 0.6509 1.1015 -0.0034 1.2577 0.7101 -0.1068 
29.8667 0.3386 0.6614 1.1010 -0.0018 1.2551 0.7109 -0.1158 
29.8667 0.3281 0.6719 1.1009 -0.0012 1.2587 0.7114 -0.1240 
29.8667 0.3176 0.6824 1.1008 -0.0013 1.2617 0.7059 -0.1302 
29.8667 0.3071 0.6929 1.1005 -0.0006 1.2570 0.6973 -0.1367 
29.8667 0.2966 0.7034 1.1000 0.0001 1.2545 0.6939 -0.1459 
29.8667 0.2861 0.7139 1.0992 0.0006 1.2584 0.6970 -0.1545 
29.8667 0.2756 0.7244 1.0987 0.0011 1.2594 0.7014 -0.1610 
29.8667 0.2651 0.7349 1.0986 0.0007 1.2532 0.7030 -0.1647 
29.8667 0.2546 0.7454 1.0984 0.0004 1.2455 0.7025 -0.1650 
29.8667 0.2441 0.7559 1.0978 0.0011 1.2389 0.7019 -0.1649 
29.8667 0.2336 0.7664 1.0965 0.0011 1.2317 0.7024 -0.1638 
29.8667 0.2231 0.7769 1.0950 -0.0003 1.2287 0.7044 -0.1592 
29.8667 0.2126 0.7874 1.0936 -0.0014 1.2320 0.7082 -0.1552 
29.8667 0.2021 0.7979 1.0927 -0.0015 1.2379 0.7109 -0.1555 
29.8667 0.1916 0.8084 1.0918 -0.0004 1.2410 0.7086 -0.1562 
29.8667 0.1811 0.8189 1.0907 0.0010 1.2354 0.7056 -0.1535 
29.8667 0.1706 0.8294 1.0898 0.0012 1.2243 0.7084 -0.1470 
29.8667 0.1601 0.8399 1.0893 0.0011 1.2144 0.7137 -0.1388 
29.8667 0.1496 0.8504 1.0888 0.0016 1.2068 0.7170 -0.1327 
29.8667 0.1391 0.8609 1.0880 0.0016 1.2011 0.7194 -0.1289 
29.8667 0.1286 0.8714 1.0873 0.0002 1.1959 0.7215 -0.1227 
29.8667 0.1181 0.8819 1.0869 -0.0005 1.1893 0.7245 -0.1137 
29.8667 0.1076 0.8924 1.0866 0.0002 1.1853 0.7324 -0.1041 
29.8667 0.0971 0.9029 1.0864 0.0008 1.1846 0.7387 -0.0943 
29.8667 0.0866 0.9134 1.0858 0.0012 1.1826 0.7390 -0.0850 
29.8667 0.0761 0.9239 1.0853 0.0019 1.1800 0.7403 -0.0763 
29.8667 0.0656 0.9344 1.0852 0.0021 1.1744 0.7377 -0.0674 
29.8667 0.0551 0.9449 1.0851 0.0014 1.1708 0.7285 -0.0579 
29.8667 0.0446 0.9554 1.0847 0.0010 1.1731 0.7242 -0.0486 
29.8667 0.0341 0.9659 1.0843 0.0016 1.1759 0.7243 -0.0388 
29.8667 0.0236 0.9764 1.0843 0.0018 1.1802 0.7252 -0.0284 
30.1167 0.9790 0.0210 0.7466 0.0016 3.8850 0.4309 0.5602 
30.1167 0.9685 0.0315 0.7903 0.0022 3.9038 0.5402 0.6536 
30.1167 0.9580 0.0420 0.8215 0.0015 3.9516 0.6265 0.7082 
30.1167 0.9475 0.0525 0.8457 0.0000 3.9651 0.6916 0.7463 
30.1167 0.9370 0.0630 0.8654 -0.0011 3.9525 0.7394 0.7712 
30.1167 0.9265 0.0735 0.8828 -0.0013 3.9174 0.7861 0.7835 
30.1167 0.9160 0.0840 0.8979 -0.0008 3.8697 0.8369 0.7883 
30.1167 0.9055 0.0945 0.9098 0.0012 3.8006 0.8833 0.7875 
30.1167 0.8950 0.1050 0.9197 0.0019 3.7237 0.9202 0.7894 
30.1167 0.8845 0.1155 0.9292 0.0008 3.6568 0.9487 0.8012 
30.1167 0.8740 0.1260 0.9388 0.0004 3.5855 0.9606 0.8083 
30.1167 0.8635 0.1365 0.9477 0.0009 3.4877 0.9609 0.7985 
30.1167 0.8530 0.1470 0.9563 0.0009 3.3853 0.9683 0.7790 
30.1167 0.8425 0.1575 0.9650 0.0011 3.3006 0.9760 0.7564 
30.1167 0.8320 0.1680 0.9733 0.0019 3.2273 0.9742 0.7333 
30.1167 0.8215 0.1785 0.9808 0.0023 3.1590 0.9678 0.7152 
30.1167 0.8110 0.1890 0.9878 0.0019 3.0810 0.9623 0.7065 
30.1167 0.8005 0.1995 0.9943 0.0013 2.9871 0.9644 0.7023 
30.1167 0.7900 0.2100 0.9999 0.0011 2.8947 0.9623 0.6876 
30.1167 0.7795 0.2205 1.0052 0.0013 2.8164 0.9497 0.6637 
30.1167 0.7690 0.2310 1.0114 0.0013 2.7522 0.9449 0.6453 
30.1167 0.7585 0.2415 1.0183 0.0005 2.7004 0.9438 0.6310 
30.1167 0.7480 0.2520 1.0244 -0.0006 2.6556 0.9351 0.6170 
30.1167 0.7375 0.2625 1.0299 -0.0011 2.6076 0.9303 0.6046 
30.1167 0.7270 0.2730 1.0354 -0.0006 2.5534 0.9257 0.5873 
30.1167 0.7165 0.2835 1.0403 0.0005 2.5004 0.9159 0.5690 
30.1167 0.7060 0.2940 1.0446 0.0004 2.4503 0.9116 0.5593 
30.1167 0.6955 0.3045 1.0485 -0.0000 2.4007 0.9130 0.5545 
30.1167 0.6850 0.3150 1.0523 0.0001 2.3416 0.9176 0.5429 
30.1167 0.6745 0.3255 1.0565 -0.0009 2.2794 0.9083 0.5227 
30.1167 0.6640 0.3360 1.0605 -0.0023 2.2189 0.8882 0.5009 
30.1167 0.6535 0.3465 1.0642 -0.0030 2.1577 0.8667 0.4751 
30.1167 0.6430 0.3570 1.0680 -0.0023 2.0988 0.8524 0.4480 
30.1167 0.6325 0.3675 1.0720 -0.0005 2.0420 0.8458 0.4221 
30.1167 0.6220 0.3780 1.0758 0.0014 1.9804 0.8432 0.3968 
30.1167 0.6115 0.3885 1.0792 0.0019 1.9212 0.8406 0.3736 
30.1167 0.6010 0.3990 1.0822 0.0004 1.8716 0.8358 0.3532 
30.1167 0.5906 0.4094 1.0849 -0.0009 1.8229 0.8253 0.3320 
30.1167 0.5801 0.4199 1.0875 -0.0003 1.7653 0.8123 0.3070 
30.1167 0.5696 0.4304 1.0896 0.0008 1.7019 0.8040 0.2798 
30.1167 0.5591 0.4409 1.0917 0.0005 1.6465 0.7978 0.2535 
30.1167 0.5486 0.4514 1.0945 -0.0009 1.6044 0.7912 0.2310 
30.1167 0.5381 0.4619 1.0975 -0.0021 1.5642 0.7874 0.2120 
30.1167 0.5276 0.4724 1.1001 -0.0020 1.5209 0.7827 0.1929 
30.1167 0.5171 0.4829 1.1024 -0.0007 1.4805 0.7722 0.1690 
30.1167 0.5066 0.4934 1.1048 0.0006 1.4441 0.7612 0.1423 
30.1167 0.4961 0.5039 1.1072 0.0012 1.4122 0.7521 0.1199 
30.1167 0.4856 0.5144 1.1089 0.0010 1.3834 0.7389 0.1004 
30.1167 0.4751 0.5249 1.1098 0.0008 1.3549 0.7247 0.0789 
30.1167 0.4646 0.5354 1.1102 0.0011 1.3310 0.7200 0.0567 
30.1167 0.4541 0.5459 1.1101 0.0016 1.3103 0.7221 0.0371 
30.1167 0.4436 0.5564 1.1099 0.0014 1.2885 0.7194 0.0170 
30.1167 0.4331 0.5669 1.1099 0.0006 1.2678 0.7165 -0.0031 
30.1167 0.4226 0.5774 1.1097 0.0004 1.2509 0.7188 -0.0206 
30.1167 0.4121 0.5879 1.1090 0.0005 1.2445 0.7205 -0.0344 
30.1167 0.4016 0.5984 1.1081 0.0006 1.2406 0.7169 -0.0475 
30.1167 0.3911 0.6089 1.1078 0.0014 1.2359 0.7133 -0.0612 
30.1167 0.3806 0.6194 1.1082 0.0017 1.2308 0.7103 -0.0727 
30.1167 0.3701 0.6299 1.1087 0.0010 1.2233 0.7064 -0.0840 
30.1167 0.3596 0.6404 1.1087 0.0005 1.2159 0.7026 -0.0992 
30.1167 0.3491 0.6509 1.1084 -0.0001 1.2117 0.6989 -0.1119 
30.1167 0.3386 0.6614 1.1078 -0.0013 1.2094 0.6995 -0.1165 
30.1167 0.3281 0.6719 1.1070 -0.0019 1.2068 0.7053 -0.1203 
30.1167 0.3176 0.6824 1.1063 -0.0006 1.2057 0.7076 -0.1275 
30.1167 0.3071 0.6929 1.1055 0.0016 1.2079 0.7022 -0.1320 
30.1167 0.2966 0.7034 1.1049 0.0024 1.2090 0.6959 -0.1321 
30.1167 0.2861 0.7139 1.1046 0.0014 1.2086 0.6910 -0.1334 
30.1167 0.2756 0.7244 1.1041 0.0003 1.2088 0.6859 -0.1369 
30.1167 0.2651 0.7349 1.1031 -0.0005 1.2113 0.6835 -0.1398 
30.1167 0.2546 0.7454 1.1020 -0.0013 1.2174 0.6822 -0.1412 
30.1167 0.2441 0.7559 1.1008 -0.0015 1.2248 0.6814 -0.1413 
30.1167 0.2336 0.7664 1.1001 -0.0001 1.2295 0.6842 -0.1399 
30.1167 0.2231 0.7769 1.0995 0.0012 1.2291 0.6869 -0.1376 
30.1167 0.2126 0.7874 1.0987 0.0011 1.2231 0.6888 -0.1354 
30.1167 0.2021 0.7979 1.0981 0.0006 1.2140 0.6912 -0.1336 
30.1167 0.1916 0.8084 1.0975 -0.0002 1.2048 0.6921 -0.1317 
30.1167 0.1811 0.8189 1.0964 -0.0015 1.1944 0.6934 -0.1282 
30.1167 0.1706 0.8294 1.0946 -0.0027 1.1834 0.6975 -0.1239 
30.1167 0.1601 0.8399 1.0931 -0.0026 1.1771 0.7003 -0.1201 
30.1167 0.1496 0.8504 1.0922 -0.0010 1.1744 0.7002 -0.1155 
30.1167 0.1391 0.8609 1.0918 -0.0001 1.1704 0.7019 -0.1088 
30.1167 0.1286 0.8714 1.0916 0.0002 1.1647 0.7034 -0.1002 
30.1167 0.1181 0.8819 1.0916 0.0015 1.1560 0.7019 -0.0911 
30.1167 0.1076 0.8924 1.0912 0.0028 1.1467 0.7005 -0.0828 
30.1167 0.0971 0.9029 1.0909 0.0019 1.1381 0.6976 -0.0773 
30.1167 0.0866 0.9134 1.0909 -0.0001 1.1328 0.6955 -0.0720 
30.1167 0.0761 0.9239 1.0902 -0.0013 1.1301 0.6963 -0.0657 
30.1167 0.0656 0.9344 1.0886 -0.0018 1.1312 0.6983 -0.0588 
30.1167 0.0551 0.9449 1.0875 -0.0013 1.1348 0.6899 -0.0466 
30.1167 0.0446 0.9554 1.0878 -0.0005 1.1366 0.6826 -0.0340 
30.1167 0.0341 0.9659 1.0888 -0.0001 1.1361 0.6822 -0.0232 
30.1167 0.0236 0.9764 1.0892 0.0008 1.1377 0.6816 -0.0133 
30.3667 0.9790 0.0210 0.7501 -0.0000 3.9769 0.4398 0.5811 
30.3667 0.9685 0.0315 0.7930 0.0001 3.9891 0.5388 0.6740 
30.3667 0.9580 0.0420 0.8240 0.0008 4.0522 0.6332 0.7522 
30.3667 0.9475 0.0525 0.8480 0.0021 4.0632 0.7040 0.8040 
30.3667 0.9370 0.0630 0.8678 0.0031 4.0207 0.7324 0.8161 
30.3667 0.9265 0.0735 0.8846 0.0026 3.9704 0.7668 0.8228 
30.3667 0.9160 0.0840 0.8986 0.0010 3.9001 0.8166 0.8350 
30.3667 0.9055 0.0945 0.9102 0.0007 3.8225 0.8718 0.8523 
30.3667 0.8950 0.1050 0.9203 0.0002 3.7319 0.9193 0.8568 
30.3667 0.8845 0.1155 0.9298 -0.0005 3.6344 0.9305 0.8353 
30.3667 0.8740 0.1260 0.9391 -0.0010 3.5588 0.9281 0.8121 
30.3667 0.8635 0.1365 0.9484 -0.0019 3.4916 0.9397 0.8058 
30.3667 0.8530 0.1470 0.9578 -0.0023 3.4202 0.9545 0.8038 
30.3667 0.8425 0.1575 0.9669 -0.0013 3.3347 0.9541 0.7871 
30.3667 0.8320 0.1680 0.9751 0.0005 3.2272 0.9493 0.7623 
30.3667 0.8215 0.1785 0.9821 0.0020 3.1230 0.9544 0.7450 
30.3667 0.8110 0.1890 0.9876 0.0026 3.0406 0.9588 0.7348 
30.3667 0.8005 0.1995 0.9926 0.0028 2.9696 0.9579 0.7281 
30.3667 0.7900 0.2100 0.9984 0.0023 2.8879 0.9462 0.7155 
30.3667 0.7795 0.2205 1.0051 0.0008 2.7998 0.9363 0.6955 
30.3667 0.7690 0.2310 1.0118 0.0002 2.7288 0.9428 0.6776 
30.3667 0.7585 0.2415 1.0175 0.0009 2.6744 0.9409 0.6610 
30.3667 0.7480 0.2520 1.0223 0.0014 2.6186 0.9191 0.6374 
30.3667 0.7375 0.2625 1.0277 0.0012 2.5606 0.9053 0.6156 
30.3667 0.7270 0.2730 1.0337 0.0003 2.5042 0.9054 0.6093 
30.3667 0.7165 0.2835 1.0387 -0.0018 2.4420 0.9056 0.6052 
30.3667 0.7060 0.2940 1.0430 -0.0028 2.3743 0.9009 0.5892 
30.3667 0.6955 0.3045 1.0475 -0.0027 2.3065 0.8943 0.5684 
30.3667 0.6850 0.3150 1.0525 -0.0024 2.2411 0.8903 0.5506 
30.3667 0.6745 0.3255 1.0576 -0.0013 2.1773 0.8770 0.5282 
30.3667 0.6640 0.3360 1.0622 -0.0011 2.1177 0.8630 0.5031 
30.3667 0.6535 0.3465 1.0663 -0.0016 2.0654 0.8536 0.4797 
30.3667 0.6430 0.3570 1.0699 -0.0012 2.0140 0.8408 0.4589 
30.3667 0.6325 0.3675 1.0727 0.0003 1.9601 0.8259 0.4376 
30.3667 0.6220 0.3780 1.0754 0.0018 1.9002 0.8132 0.4130 
30.3667 0.6115 0.3885 1.0786 0.0026 1.8417 0.8048 0.3911 
30.3667 0.6010 0.3990 1.0824 0.0027 1.7899 0.8008 0.3761 
30.3667 0.5906 0.4094 1.0863 0.0015 1.7395 0.7951 0.3581 
30.3667 0.5801 0.4199 1.0899 -0.0002 1.6865 0.7835 0.3285 
30.3667 0.5696 0.4304 1.0930 -0.0003 1.6360 0.7710 0.2956 
30.3667 0.5591 0.4409 1.0952 -0.0002 1.5919 0.7634 0.2679 
30.3667 0.5486 0.4514 1.0962 -0.0018 1.5492 0.7584 0.2457 
30.3667 0.5381 0.4619 1.0963 -0.0034 1.5058 0.7497 0.2285 
30.3667 0.5276 0.4724 1.0969 -0.0025 1.4660 0.7359 0.2098 
30.3667 0.5171 0.4829 1.0991 -0.0004 1.4291 0.7242 0.1850 
30.3667 0.5066 0.4934 1.1028 0.0015 1.3960 0.7185 0.1600 
30.3667 0.4961 0.5039 1.1061 0.0026 1.3680 0.7138 0.1354 
30.3667 0.4856 0.5144 1.1086 0.0020 1.3391 0.7068 0.1105 
30.3667 0.4751 0.5249 1.1102 0.0011 1.3087 0.6993 0.0883 
30.3667 0.4646 0.5354 1.1114 0.0007 1.2824 0.6945 0.0693 
30.3667 0.4541 0.5459 1.1125 0.0009 1.2610 0.6946 0.0529 
30.3667 0.4436 0.5564 1.1125 0.0011 1.2417 0.6957 0.0365 
30.3667 0.4331 0.5669 1.1119 0.0002 1.2259 0.6943 0.0215 
30.3667 0.4226 0.5774 1.1113 -0.0019 1.2163 0.6930 0.0062 
30.3667 0.4121 0.5879 1.1106 -0.0032 1.2118 0.6902 -0.0081 
30.3667 0.4016 0.5984 1.1103 -0.0022 1.2072 0.6827 -0.0232 
30.3667 0.3911 0.6089 1.1109 0.0002 1.1994 0.6723 -0.0400 
30.3667 0.3806 0.6194 1.1117 0.0007 1.1901 0.6659 -0.0549 
30.3667 0.3701 0.6299 1.1117 -0.0011 1.1819 0.6656 -0.0654 
30.3667 0.3596 0.6404 1.1113 -0.0025 1.1769 0.6660 -0.0742 
30.3667 0.3491 0.6509 1.1108 -0.0016 1.1762 0.6637 -0.0852 
30.3667 0.3386 0.6614 1.1102 0.0002 1.1788 0.6610 -0.0985 
30.3667 0.3281 0.6719 1.1093 0.0009 1.1791 0.6631 -0.1100 
30.3667 0.3176 0.6824 1.1086 0.0005 1.1756 0.6679 -0.1153 
30.3667 0.3071 0.6929 1.1083 0.0007 1.1754 0.6689 -0.1197 
30.3667 0.2966 0.7034 1.1081 0.0013 1.1749 0.6674 -0.1271 
30.3667 0.2861 0.7139 1.1073 0.0014 1.1728 0.6656 -0.1333 
30.3667 0.2756 0.7244 1.1061 0.0012 1.1721 0.6644 -0.1353 
30.3667 0.2651 0.7349 1.1045 0.0019 1.1700 0.6638 -0.1344 
30.3667 0.2546 0.7454 1.1026 0.0025 1.1664 0.6642 -0.1327 
30.3667 0.2441 0.7559 1.1008 0.0011 1.1627 0.6647 -0.1299 
30.3667 0.2336 0.7664 1.0991 -0.0013 1.1575 0.6641 -0.1264 
30.3667 0.2231 0.7769 1.0979 -0.0023 1.1512 0.6641 -0.1264 
30.3667 0.2126 0.7874 1.0975 -0.0019 1.1462 0.6621 -0.1287 
30.3667 0.2021 0.7979 1.0977 -0.0016 1.1406 0.6576 -0.1263 
30.3667 0.1916 0.8084 1.0979 -0.0015 1.1338 0.6541 -0.1207 
30.3667 0.1811 0.8189 1.0979 -0.0006 1.1268 0.6529 -0.1171 
30.3667 0.1706 0.8294 1.0971 0.0009 1.1210 0.6526 -0.1158 
30.3667 0.1601 0.8399 1.0956 0.0020 1.1156 0.6543 -0.1110 
30.3667 0.1496 0.8504 1.0942 0.0022 1.1107 0.6593 -0.1014 
30.3667 0.1391 0.8609 1.0937 0.0022 1.1064 0.6650 -0.0927 
30.3667 0.1286 0.8714 1.0936 0.0029 1.1012 0.6678 -0.0868 
30.3667 0.1181 0.8819 1.0933 0.0035 1.0977 0.6644 -0.0812 
30.3667 0.1076 0.8924 1.0930 0.0031 1.0984 0.6573 -0.0725 
30.3667 0.0971 0.9029 1.0930 0.0018 1.1044 0.6543 -0.0622 
30.3667 0.0866 0.9134 1.0929 0.0006 1.1122 0.6557 -0.0559 
30.3667 0.0761 0.9239 1.0919 0.0006 1.1143 0.6565 -0.0509 
30.3667 0.0656 0.9344 1.0902 0.0014 1.1080 0.6588 -0.0442 
30.3667 0.0551 0.9449 1.0893 0.0013 1.0971 0.6636 -0.0378 
30.3667 0.0446 0.9554 1.0895 0.0009 1.0857 0.6625 -0.0306 
30.3667 0.0341 0.9659 1.0903 0.0010 1.0773 0.6581 -0.0214 
30.3667 0.0236 0.9764 1.0914 0.0010 1.0768 0.6550 -0.0135 
39.3667 0.9790 0.0210 0.7434 0.0038 3.3967 0.3298 0.4271 
39.3667 0.9685 0.0315 0.7878 0.0032 3.5127 0.4550 0.5457 
39.3667 0.9580 0.0420 0.8183 0.0019 3.6175 0.5560 0.6225 
39.3667 0.9475 0.0525 0.8421 -0.0006 3.6320 0.6118 0.6510 
39.3667 0.9370 0.0630 0.8628 -0.0014 3.6159 0.6462 0.6654 
39.3667 0.9265 0.0735 0.8813 0.0009 3.5795 0.6864 0.6868 
39.3667 0.9160 0.0840 0.8972 0.0019 3.5014 0.7199 0.6998 
39.3667 0.9055 0.0945 0.9108 0.0020 3.4049 0.7442 0.7074 
39.3667 0.8950 0.1050 0.9224 0.0018 3.3093 0.7570 0.7088 
39.3667 0.8845 0.1155 0.9328 0.0010 3.2199 0.7601 0.7044 
39.3667 0.8740 0.1260 0.9428 0.0005 3.1281 0.7536 0.6894 
39.3667 0.8635 0.1365 0.9522 0.0011 3.0307 0.7438 0.6659 
39.3667 0.8530 0.1470 0.9610 0.0025 2.9495 0.7427 0.6471 
39.3667 0.8425 0.1575 0.9696 0.0025 2.8757 0.7404 0.6298 
39.3667 0.8320 0.1680 0.9780 0.0012 2.7950 0.7386 0.6147 
39.3667 0.8215 0.1785 0.9863 0.0003 2.7123 0.7482 0.6079 
39.3667 0.8110 0.1890 0.9938 -0.0007 2.6295 0.7507 0.5968 
39.3667 0.8005 0.1995 0.9998 -0.0010 2.5495 0.7387 0.5789 
