# Medium body (blockage 2/9) 
#
# The file contains PIV data for a turbulent pipe flow past a body of revolution on the centerline.
# Geometry of the body and details of the experiment can be found in:  
#
#   L. Ding, T. Saxton-Fox, M. Hultmark, and A. J. Smits 
#   Effects of pressure gradients and streamline curvature on the statistics of a turbulent pipe flow. 
#   In 11th International Symposium on Turbulence and Shear Flow Phenomena, Southampton, UK, 2019 
#
# Paramters of the fully-developed pipe flow upstream of the body: 
#
#   Pipe diameter, D = 38.1 mm 
#   Bulk velocity, Ub = 4.1 m/s 
#   Friction velocity, utau = 0.186 m/s 
#   Kinematic viscosity, nu = 1.0035e-06 m^2/s 
#   Bulk Reynolds number, Re_D = 156,000 
#   Friction Reynolds number, Re_tau = 3,550 
#
# In the data below, Ux and Ur are normalized by Ub, and <ux^2>, <ur^2> and <uxur> are normalized by utau^2. 
#
# x/R r/R y/R Ux Ur <ux^2> <ur^2> <uxur> 
13.6667 0.6325 0.3675 1.1828 0.0004 3.3340 0.6475 0.3195 
13.6667 0.6220 0.3780 1.1866 -0.0005 3.1588 0.6213 0.2888 
13.6667 0.6115 0.3885 1.1900 -0.0011 2.9900 0.5955 0.2604 
13.6667 0.6010 0.3990 1.1936 -0.0005 2.8280 0.5685 0.2335 
13.6667 0.5906 0.4094 1.1972 0.0000 2.6772 0.5511 0.2048 
13.6667 0.5801 0.4199 1.2005 -0.0011 2.5381 0.5372 0.1773 
13.6667 0.5696 0.4304 1.2036 -0.0026 2.4060 0.5203 0.1462 
13.6667 0.5591 0.4409 1.2062 -0.0037 2.2858 0.5003 0.1107 
13.6667 0.5486 0.4514 1.2082 -0.0047 2.1774 0.4840 0.0765 
13.6667 0.5381 0.4619 1.2094 -0.0062 2.0733 0.4784 0.0405 
13.6667 0.5276 0.4724 1.2098 -0.0070 1.9762 0.4720 0.0055 
13.6667 0.5171 0.4829 1.2101 -0.0051 1.8883 0.4645 -0.0261 
13.6667 0.5066 0.4934 1.2104 -0.0026 1.8091 0.4595 -0.0579 
13.6667 0.4961 0.5039 1.2105 -0.0020 1.7456 0.4542 -0.0913 
13.6667 0.4856 0.5144 1.2093 -0.0025 1.7066 0.4474 -0.1285 
13.6667 0.4751 0.5249 1.2066 -0.0029 1.6968 0.4468 -0.1711 
13.6667 0.4646 0.5354 1.2029 -0.0038 1.7076 0.4542 -0.2149 
13.6667 0.4541 0.5459 1.1991 -0.0054 1.7272 0.4635 -0.2546 
13.6667 0.4436 0.5564 1.1951 -0.0061 1.7575 0.4775 -0.2932 
13.6667 0.4331 0.5669 1.1901 -0.0055 1.8062 0.4992 -0.3360 
13.6667 0.4226 0.5774 1.1835 -0.0046 1.8762 0.5234 -0.3831 
13.6667 0.4121 0.5879 1.1758 -0.0049 1.9659 0.5496 -0.4369 
13.6667 0.4016 0.5984 1.1670 -0.0062 2.0715 0.5735 -0.4910 
13.6667 0.3911 0.6089 1.1573 -0.0074 2.1860 0.5923 -0.5350 
13.6667 0.3806 0.6194 1.1463 -0.0084 2.3116 0.6201 -0.5784 
13.6667 0.3701 0.6299 1.1341 -0.0083 2.4470 0.6589 -0.6298 
13.6667 0.3596 0.6404 1.1213 -0.0072 2.5817 0.6966 -0.6822 
13.6667 0.3491 0.6509 1.1081 -0.0068 2.7113 0.7371 -0.7354 
13.6667 0.3386 0.6614 1.0937 -0.0080 2.8478 0.7838 -0.7897 
13.6667 0.3281 0.6719 1.0780 -0.0093 3.0054 0.8280 -0.8411 
13.6667 0.3176 0.6824 1.0610 -0.0097 3.1458 0.8655 -0.8833 
13.6667 0.3071 0.6929 1.0428 -0.0086 3.2532 0.8941 -0.9112 
13.6667 0.2966 0.7034 1.0241 -0.0068 3.3571 0.9255 -0.9379 
13.6667 0.2861 0.7139 1.0047 -0.0057 3.4649 0.9611 -0.9690 
13.6667 0.2756 0.7244 0.9846 -0.0056 3.5585 0.9878 -0.9962 
13.6667 0.2651 0.7349 0.9636 -0.0065 3.6431 1.0028 -1.0183 
13.6667 0.2546 0.7454 0.9420 -0.0082 3.7394 1.0169 -1.0388 
13.6667 0.2441 0.7559 0.9196 -0.0096 3.8357 1.0375 -1.0606 
13.6667 0.2336 0.7664 0.8963 -0.0104 3.8908 1.0659 -1.0842 
13.6667 0.2231 0.7769 0.8726 -0.0108 3.9143 1.0911 -1.0989 
13.6667 0.2126 0.7874 0.8492 -0.0104 3.9552 1.0988 -1.1006 
13.6667 0.2021 0.7979 0.8260 -0.0092 4.0006 1.0994 -1.1052 
13.6667 0.1916 0.8084 0.8025 -0.0084 3.9947 1.1003 -1.1041 
13.6667 0.1811 0.8189 0.7782 -0.0090 3.9268 1.0858 -1.0784 
13.6667 0.1706 0.8294 0.7536 -0.0097 3.8511 1.0712 -1.0541 
13.6667 0.1601 0.8399 0.7295 -0.0086 3.7446 1.0564 -1.0294 
13.6667 0.1496 0.8504 0.7059 -0.0070 3.5959 1.0384 -0.9884 
13.6667 0.1391 0.8609 0.6831 -0.0070 3.4373 1.0191 -0.9408 
13.6667 0.1286 0.8714 0.6618 -0.0080 3.2606 0.9996 -0.8935 
13.6667 0.1181 0.8819 0.6418 -0.0085 3.0759 0.9682 -0.8433 
13.6667 0.1076 0.8924 0.6230 -0.0080 2.8941 0.9253 -0.7866 
13.6667 0.0971 0.9029 0.6051 -0.0071 2.7113 0.8779 -0.7187 
13.6667 0.0866 0.9134 0.5880 -0.0065 2.5264 0.8287 -0.6408 
13.6667 0.0761 0.9239 0.5721 -0.0061 2.3359 0.7833 -0.5599 
13.6667 0.0656 0.9344 0.5579 -0.0061 2.1396 0.7432 -0.4794 
13.6667 0.0551 0.9449 0.5455 -0.0068 1.9587 0.7100 -0.4029 
13.6667 0.0446 0.9554 0.5349 -0.0073 1.8049 0.6869 -0.3360 
13.6667 0.0341 0.9659 0.5263 -0.0069 1.6697 0.6697 -0.2718 
13.6667 0.0236 0.9764 0.5198 -0.0061 1.5604 0.6556 -0.1989 
13.9167 0.9790 0.0210 0.6830 0.0006 5.7227 0.5920 0.6597 
13.9167 0.9685 0.0315 0.7211 0.0009 6.1799 0.8694 0.8574 
13.9167 0.9580 0.0420 0.7508 0.0004 6.6539 1.0758 1.0133 
13.9167 0.9475 0.0525 0.7772 0.0003 7.0545 1.2233 1.1420 
13.9167 0.9370 0.0630 0.8022 0.0007 7.3663 1.3350 1.2430 
13.9167 0.9265 0.0735 0.8258 0.0008 7.6140 1.3798 1.2900 
13.9167 0.9160 0.0840 0.8484 0.0017 7.8050 1.4122 1.3162 
13.9167 0.9055 0.0945 0.8708 0.0037 7.9360 1.4296 1.3264 
13.9167 0.8950 0.1050 0.8931 0.0049 7.9846 1.4538 1.3319 
13.9167 0.8845 0.1155 0.9143 0.0031 7.9537 1.5172 1.3450 
13.9167 0.8740 0.1260 0.9345 0.0015 7.8812 1.5380 1.3295 
13.9167 0.8635 0.1365 0.9539 0.0020 7.8085 1.5143 1.2989 
13.9167 0.8530 0.1470 0.9720 0.0028 7.7188 1.4908 1.2772 
13.9167 0.8425 0.1575 0.9887 0.0028 7.5635 1.4437 1.2321 
13.9167 0.8320 0.1680 1.0044 0.0019 7.3625 1.3788 1.1620 
13.9167 0.8215 0.1785 1.0188 0.0012 7.1598 1.3209 1.0905 
13.9167 0.8110 0.1890 1.0319 0.0009 6.9543 1.2757 1.0231 
13.9167 0.8005 0.1995 1.0442 0.0005 6.7515 1.2417 0.9809 
13.9167 0.7900 0.2100 1.0563 0.0010 6.5466 1.2053 0.9561 
13.9167 0.7795 0.2205 1.0684 0.0019 6.3060 1.1664 0.9113 
13.9167 0.7690 0.2310 1.0802 0.0017 6.0382 1.1228 0.8445 
13.9167 0.7585 0.2415 1.0915 0.0012 5.7869 1.0796 0.7842 
13.9167 0.7480 0.2520 1.1018 0.0010 5.5700 1.0562 0.7483 
13.9167 0.7375 0.2625 1.1116 0.0009 5.3706 1.0277 0.7175 
13.9167 0.7270 0.2730 1.1213 0.0005 5.1694 0.9775 0.6722 
13.9167 0.7165 0.2835 1.1305 0.0004 4.9566 0.9231 0.6166 
13.9167 0.7060 0.2940 1.1384 0.0014 4.7423 0.8757 0.5768 
13.9167 0.6955 0.3045 1.1448 0.0023 4.5439 0.8433 0.5561 
13.9167 0.6850 0.3150 1.1508 0.0021 4.3375 0.8206 0.5340 
13.9167 0.6745 0.3255 1.1570 0.0015 4.1307 0.7942 0.5045 
13.9167 0.6640 0.3360 1.1636 0.0008 3.9382 0.7599 0.4708 
13.9167 0.6535 0.3465 1.1702 0.0002 3.7493 0.7222 0.4325 
13.9167 0.6430 0.3570 1.1762 -0.0005 3.5673 0.6903 0.3916 
13.9167 0.6325 0.3675 1.1814 -0.0017 3.3990 0.6678 0.3524 
13.9167 0.6220 0.3780 1.1860 -0.0032 3.2322 0.6444 0.3153 
13.9167 0.6115 0.3885 1.1900 -0.0040 3.0603 0.6142 0.2788 
13.9167 0.6010 0.3990 1.1934 -0.0037 2.8846 0.5870 0.2454 
13.9167 0.5906 0.4094 1.1966 -0.0027 2.7082 0.5656 0.2154 
13.9167 0.5801 0.4199 1.2001 -0.0021 2.5389 0.5449 0.1836 
13.9167 0.5696 0.4304 1.2034 -0.0013 2.3804 0.5253 0.1515 
13.9167 0.5591 0.4409 1.2057 -0.0003 2.2424 0.5088 0.1174 
13.9167 0.5486 0.4514 1.2071 0.0003 2.1254 0.4980 0.0826 
13.9167 0.5381 0.4619 1.2079 -0.0004 2.0237 0.4889 0.0459 
13.9167 0.5276 0.4724 1.2090 -0.0019 1.9301 0.4770 0.0079 
13.9167 0.5171 0.4829 1.2106 -0.0032 1.8540 0.4685 -0.0284 
13.9167 0.5066 0.4934 1.2121 -0.0034 1.7931 0.4636 -0.0620 
13.9167 0.4961 0.5039 1.2125 -0.0035 1.7397 0.4600 -0.0959 
13.9167 0.4856 0.5144 1.2113 -0.0032 1.6974 0.4590 -0.1312 
13.9167 0.4751 0.5249 1.2081 -0.0020 1.6713 0.4619 -0.1674 
13.9167 0.4646 0.5354 1.2037 -0.0009 1.6637 0.4702 -0.2055 
13.9167 0.4541 0.5459 1.1984 -0.0010 1.6781 0.4789 -0.2463 
13.9167 0.4436 0.5564 1.1928 -0.0023 1.7207 0.4857 -0.2901 
13.9167 0.4331 0.5669 1.1871 -0.0037 1.7861 0.5013 -0.3369 
13.9167 0.4226 0.5774 1.1805 -0.0042 1.8663 0.5291 -0.3865 
13.9167 0.4121 0.5879 1.1725 -0.0041 1.9686 0.5610 -0.4374 
13.9167 0.4016 0.5984 1.1633 -0.0044 2.0810 0.5946 -0.4847 
13.9167 0.3911 0.6089 1.1534 -0.0046 2.1896 0.6289 -0.5307 
13.9167 0.3806 0.6194 1.1430 -0.0046 2.3132 0.6636 -0.5819 
13.9167 0.3701 0.6299 1.1320 -0.0047 2.4625 0.6986 -0.6347 
13.9167 0.3596 0.6404 1.1204 -0.0051 2.6182 0.7324 -0.6877 
13.9167 0.3491 0.6509 1.1079 -0.0055 2.7664 0.7635 -0.7416 
13.9167 0.3386 0.6614 1.0945 -0.0058 2.9133 0.7924 -0.7926 
13.9167 0.3281 0.6719 1.0802 -0.0063 3.0578 0.8297 -0.8443 
13.9167 0.3176 0.6824 1.0649 -0.0065 3.2005 0.8709 -0.8906 
13.9167 0.3071 0.6929 1.0482 -0.0066 3.3386 0.9061 -0.9315 
13.9167 0.2966 0.7034 1.0300 -0.0066 3.4830 0.9388 -0.9705 
13.9167 0.2861 0.7139 1.0108 -0.0061 3.6395 0.9725 -1.0048 
13.9167 0.2756 0.7244 0.9910 -0.0061 3.7669 1.0119 -1.0313 
13.9167 0.2651 0.7349 0.9707 -0.0065 3.8561 1.0501 -1.0532 
13.9167 0.2546 0.7454 0.9500 -0.0067 3.9394 1.0786 -1.0803 
13.9167 0.2441 0.7559 0.9288 -0.0070 4.0202 1.0933 -1.1033 
13.9167 0.2336 0.7664 0.9067 -0.0076 4.0962 1.0968 -1.1106 
13.9167 0.2231 0.7769 0.8836 -0.0082 4.1521 1.0995 -1.1112 
13.9167 0.2126 0.7874 0.8602 -0.0084 4.1615 1.1056 -1.1104 
13.9167 0.2021 0.7979 0.8371 -0.0083 4.1476 1.1130 -1.1104 
13.9167 0.1916 0.8084 0.8145 -0.0077 4.1145 1.1146 -1.1058 
13.9167 0.1811 0.8189 0.7924 -0.0071 4.0405 1.1012 -1.0745 
13.9167 0.1706 0.8294 0.7704 -0.0071 3.9400 1.0903 -1.0386 
13.9167 0.1601 0.8399 0.7483 -0.0076 3.8067 1.0753 -1.0022 
13.9167 0.1496 0.8504 0.7265 -0.0080 3.6710 1.0529 -0.9653 
13.9167 0.1391 0.8609 0.7054 -0.0079 3.5192 1.0299 -0.9222 
13.9167 0.1286 0.8714 0.6849 -0.0069 3.3503 1.0019 -0.8668 
13.9167 0.1181 0.8819 0.6652 -0.0055 3.1809 0.9643 -0.8064 
13.9167 0.1076 0.8924 0.6465 -0.0049 2.9984 0.9239 -0.7429 
13.9167 0.0971 0.9029 0.6294 -0.0052 2.8053 0.8890 -0.6843 
13.9167 0.0866 0.9134 0.6139 -0.0060 2.6187 0.8601 -0.6274 
13.9167 0.0761 0.9239 0.5999 -0.0065 2.4500 0.8290 -0.5593 
13.9167 0.0656 0.9344 0.5869 -0.0063 2.2873 0.7919 -0.4871 
13.9167 0.0551 0.9449 0.5743 -0.0061 2.1169 0.7596 -0.4213 
13.9167 0.0446 0.9554 0.5629 -0.0061 1.9549 0.7385 -0.3560 
13.9167 0.0341 0.9659 0.5538 -0.0063 1.8161 0.7177 -0.2810 
13.9167 0.0236 0.9764 0.5470 -0.0067 1.6971 0.6940 -0.1955 
14.1667 0.9790 0.0210 0.6906 0.0006 5.6786 0.5786 0.6536 
14.1667 0.9685 0.0315 0.7272 0.0001 6.0342 0.8648 0.8605 
14.1667 0.9580 0.0420 0.7567 0.0004 6.3732 1.0449 1.0002 
14.1667 0.9475 0.0525 0.7832 0.0015 6.7066 1.1498 1.0998 
14.1667 0.9370 0.0630 0.8072 0.0018 7.0143 1.2669 1.1905 
14.1667 0.9265 0.0735 0.8293 0.0027 7.2544 1.3521 1.2518 
14.1667 0.9160 0.0840 0.8506 0.0038 7.4523 1.4119 1.3038 
14.1667 0.9055 0.0945 0.8717 0.0035 7.5975 1.4701 1.3470 
14.1667 0.8950 0.1050 0.8925 0.0029 7.6847 1.4859 1.3533 
14.1667 0.8845 0.1155 0.9122 0.0033 7.7314 1.5028 1.3504 
14.1667 0.8740 0.1260 0.9313 0.0048 7.7395 1.5372 1.3476 
14.1667 0.8635 0.1365 0.9501 0.0057 7.6794 1.5425 1.3154 
14.1667 0.8530 0.1470 0.9676 0.0051 7.5610 1.5015 1.2558 
14.1667 0.8425 0.1575 0.9840 0.0037 7.4253 1.4364 1.1959 
14.1667 0.8320 0.1680 1.0000 0.0023 7.2726 1.3798 1.1487 
14.1667 0.8215 0.1785 1.0153 0.0010 7.0967 1.3431 1.1085 
14.1667 0.8110 0.1890 1.0298 0.0000 6.9049 1.3192 1.0707 
14.1667 0.8005 0.1995 1.0433 0.0004 6.6925 1.2954 1.0379 
14.1667 0.7900 0.2100 1.0560 0.0019 6.4751 1.2574 1.0006 
14.1667 0.7795 0.2205 1.0681 0.0029 6.2737 1.2074 0.9573 
14.1667 0.7690 0.2310 1.0794 0.0026 6.0699 1.1634 0.9110 
14.1667 0.7585 0.2415 1.0898 0.0020 5.8463 1.1301 0.8591 
14.1667 0.7480 0.2520 1.1002 0.0010 5.6231 1.0950 0.8119 
14.1667 0.7375 0.2625 1.1108 0.0001 5.4132 1.0538 0.7700 
14.1667 0.7270 0.2730 1.1207 0.0008 5.2063 1.0071 0.7249 
14.1667 0.7165 0.2835 1.1292 0.0022 4.9952 0.9496 0.6654 
14.1667 0.7060 0.2940 1.1367 0.0025 4.7625 0.8934 0.6039 
14.1667 0.6955 0.3045 1.1432 0.0027 4.5173 0.8481 0.5581 
14.1667 0.6850 0.3150 1.1493 0.0021 4.2820 0.8140 0.5214 
14.1667 0.6745 0.3255 1.1553 0.0010 4.0592 0.7852 0.4783 
14.1667 0.6640 0.3360 1.1609 0.0010 3.8488 0.7572 0.4334 
14.1667 0.6535 0.3465 1.1663 0.0011 3.6521 0.7310 0.3950 
14.1667 0.6430 0.3570 1.1718 0.0006 3.4700 0.7039 0.3618 
14.1667 0.6325 0.3675 1.1776 0.0003 3.2902 0.6728 0.3303 
14.1667 0.6220 0.3780 1.1835 -0.0003 3.1103 0.6436 0.2999 
14.1667 0.6115 0.3885 1.1891 -0.0011 2.9458 0.6229 0.2723 
14.1667 0.6010 0.3990 1.1936 -0.0003 2.7863 0.6085 0.2422 
14.1667 0.5906 0.4094 1.1966 0.0012 2.6282 0.5949 0.2052 
14.1667 0.5801 0.4199 1.1988 0.0009 2.4850 0.5817 0.1714 
14.1667 0.5696 0.4304 1.2005 -0.0003 2.3517 0.5678 0.1396 
14.1667 0.5591 0.4409 1.2021 -0.0009 2.2312 0.5481 0.1070 
14.1667 0.5486 0.4514 1.2041 -0.0007 2.1287 0.5290 0.0768 
14.1667 0.5381 0.4619 1.2065 -0.0010 2.0469 0.5152 0.0476 
14.1667 0.5276 0.4724 1.2087 -0.0015 1.9645 0.5048 0.0146 
14.1667 0.5171 0.4829 1.2101 -0.0016 1.8765 0.4948 -0.0226 
14.1667 0.5066 0.4934 1.2107 -0.0020 1.7962 0.4874 -0.0608 
14.1667 0.4961 0.5039 1.2100 -0.0028 1.7315 0.4874 -0.0980 
14.1667 0.4856 0.5144 1.2081 -0.0027 1.6848 0.4917 -0.1335 
14.1667 0.4751 0.5249 1.2051 -0.0018 1.6574 0.4925 -0.1656 
14.1667 0.4646 0.5354 1.2012 -0.0017 1.6518 0.4910 -0.1975 
14.1667 0.4541 0.5459 1.1969 -0.0024 1.6724 0.4949 -0.2381 
14.1667 0.4436 0.5564 1.1925 -0.0028 1.7184 0.5060 -0.2863 
14.1667 0.4331 0.5669 1.1876 -0.0026 1.7818 0.5239 -0.3320 
14.1667 0.4226 0.5774 1.1815 -0.0026 1.8584 0.5466 -0.3738 
14.1667 0.4121 0.5879 1.1746 -0.0025 1.9523 0.5714 -0.4198 
14.1667 0.4016 0.5984 1.1668 -0.0025 2.0722 0.6024 -0.4722 
14.1667 0.3911 0.6089 1.1575 -0.0033 2.2180 0.6371 -0.5247 
14.1667 0.3806 0.6194 1.1466 -0.0038 2.3728 0.6712 -0.5748 
14.1667 0.3701 0.6299 1.1346 -0.0037 2.5263 0.7112 -0.6281 
14.1667 0.3596 0.6404 1.1220 -0.0039 2.6870 0.7527 -0.6828 
14.1667 0.3491 0.6509 1.1092 -0.0042 2.8494 0.7884 -0.7358 
14.1667 0.3386 0.6614 1.0960 -0.0049 2.9942 0.8237 -0.7853 
14.1667 0.3281 0.6719 1.0817 -0.0057 3.1364 0.8595 -0.8299 
14.1667 0.3176 0.6824 1.0655 -0.0057 3.3079 0.8930 -0.8771 
14.1667 0.3071 0.6929 1.0478 -0.0058 3.4919 0.9230 -0.9208 
14.1667 0.2966 0.7034 1.0297 -0.0063 3.6576 0.9571 -0.9657 
14.1667 0.2861 0.7139 1.0115 -0.0071 3.7988 0.9965 -1.0085 
14.1667 0.2756 0.7244 0.9933 -0.0078 3.9108 1.0377 -1.0402 
14.1667 0.2651 0.7349 0.9747 -0.0070 4.0095 1.0662 -1.0617 
14.1667 0.2546 0.7454 0.9551 -0.0054 4.1204 1.0811 -1.0816 
14.1667 0.2441 0.7559 0.9342 -0.0044 4.2384 1.1007 -1.1061 
14.1667 0.2336 0.7664 0.9126 -0.0044 4.3117 1.1196 -1.1240 
14.1667 0.2231 0.7769 0.8910 -0.0057 4.3373 1.1276 -1.1258 
14.1667 0.2126 0.7874 0.8696 -0.0075 4.3580 1.1420 -1.1263 
14.1667 0.2021 0.7979 0.8482 -0.0081 4.3570 1.1623 -1.1312 
14.1667 0.1916 0.8084 0.8271 -0.0071 4.3313 1.1688 -1.1303 
14.1667 0.1811 0.8189 0.8064 -0.0058 4.2741 1.1669 -1.1248 
14.1667 0.1706 0.8294 0.7861 -0.0055 4.1602 1.1641 -1.1026 
14.1667 0.1601 0.8399 0.7657 -0.0061 4.0545 1.1503 -1.0641 
14.1667 0.1496 0.8504 0.7452 -0.0069 3.9415 1.1189 -1.0141 
14.1667 0.1391 0.8609 0.7249 -0.0069 3.7960 1.0819 -0.9615 
14.1667 0.1286 0.8714 0.7055 -0.0061 3.6141 1.0442 -0.9020 
14.1667 0.1181 0.8819 0.6869 -0.0053 3.4202 1.0022 -0.8343 
14.1667 0.1076 0.8924 0.6690 -0.0049 3.2175 0.9550 -0.7584 
14.1667 0.0971 0.9029 0.6517 -0.0050 3.0121 0.9118 -0.6818 
14.1667 0.0866 0.9134 0.6355 -0.0053 2.7974 0.8753 -0.6077 
14.1667 0.0761 0.9239 0.6212 -0.0054 2.5745 0.8436 -0.5341 
14.1667 0.0656 0.9344 0.6087 -0.0059 2.3670 0.8155 -0.4637 
14.1667 0.0551 0.9449 0.5975 -0.0064 2.1863 0.7874 -0.3961 
14.1667 0.0446 0.9554 0.5878 -0.0058 2.0234 0.7572 -0.3268 
14.1667 0.0341 0.9659 0.5795 -0.0046 1.8676 0.7295 -0.2535 
14.1667 0.0236 0.9764 0.5727 -0.0040 1.7247 0.7112 -0.1771 
14.4167 0.9790 0.0210 0.6966 0.0010 5.4266 0.5508 0.6296 
14.4167 0.9685 0.0315 0.7336 0.0005 5.8341 0.8143 0.8283 
14.4167 0.9580 0.0420 0.7625 -0.0001 6.2149 1.0050 0.9696 
14.4167 0.9475 0.0525 0.7878 0.0014 6.5399 1.1318 1.0663 
14.4167 0.9370 0.0630 0.8105 0.0036 6.8214 1.2304 1.1471 
14.4167 0.9265 0.0735 0.8316 0.0039 7.0764 1.3315 1.2264 
14.4167 0.9160 0.0840 0.8528 0.0025 7.2692 1.4162 1.2940 
14.4167 0.9055 0.0945 0.8738 0.0018 7.3970 1.4630 1.3258 
14.4167 0.8950 0.1050 0.8934 0.0022 7.4841 1.4968 1.3438 
14.4167 0.8845 0.1155 0.9121 0.0019 7.5358 1.5452 1.3735 
14.4167 0.8740 0.1260 0.9303 0.0020 7.5638 1.5844 1.3921 
14.4167 0.8635 0.1365 0.9476 0.0032 7.5588 1.5657 1.3642 
14.4167 0.8530 0.1470 0.9643 0.0032 7.5154 1.5039 1.3071 
14.4167 0.8425 0.1575 0.9805 0.0015 7.4468 1.4550 1.2627 
14.4167 0.8320 0.1680 0.9966 0.0003 7.3310 1.4222 1.2240 
14.4167 0.8215 0.1785 1.0123 -0.0000 7.1590 1.3840 1.1759 
14.4167 0.8110 0.1890 1.0273 0.0001 6.9742 1.3488 1.1361 
14.4167 0.8005 0.1995 1.0414 0.0005 6.7837 1.3173 1.0989 
14.4167 0.7900 0.2100 1.0543 0.0005 6.5722 1.2762 1.0471 
14.4167 0.7795 0.2205 1.0660 0.0007 6.3533 1.2252 0.9819 
14.4167 0.7690 0.2310 1.0772 0.0020 6.1252 1.1822 0.9216 
14.4167 0.7585 0.2415 1.0884 0.0033 5.8867 1.1509 0.8732 
14.4167 0.7480 0.2520 1.0989 0.0023 5.6463 1.1140 0.8235 
14.4167 0.7375 0.2625 1.1089 0.0006 5.3978 1.0733 0.7755 
14.4167 0.7270 0.2730 1.1182 0.0004 5.1493 1.0291 0.7239 
14.4167 0.7165 0.2835 1.1271 -0.0004 4.9067 0.9760 0.6677 
14.4167 0.7060 0.2940 1.1356 -0.0016 4.6756 0.9213 0.6116 
14.4167 0.6955 0.3045 1.1432 -0.0013 4.4552 0.8781 0.5612 
14.4167 0.6850 0.3150 1.1504 0.0004 4.2301 0.8409 0.5123 
14.4167 0.6745 0.3255 1.1577 0.0025 4.0023 0.8119 0.4708 
14.4167 0.6640 0.3360 1.1645 0.0031 3.7962 0.7915 0.4406 
14.4167 0.6535 0.3465 1.1703 0.0015 3.6074 0.7676 0.4111 
14.4167 0.6430 0.3570 1.1756 0.0002 3.4140 0.7405 0.3776 
14.4167 0.6325 0.3675 1.1806 0.0001 3.2215 0.7148 0.3466 
14.4167 0.6220 0.3780 1.1847 -0.0006 3.0474 0.6849 0.3192 
14.4167 0.6115 0.3885 1.1879 -0.0017 2.8936 0.6525 0.2892 
14.4167 0.6010 0.3990 1.1912 -0.0018 2.7575 0.6256 0.2540 
14.4167 0.5906 0.4094 1.1947 -0.0014 2.6359 0.6057 0.2174 
14.4167 0.5801 0.4199 1.1979 -0.0016 2.5172 0.5893 0.1848 
14.4167 0.5696 0.4304 1.2005 -0.0019 2.3988 0.5707 0.1537 
14.4167 0.5591 0.4409 1.2026 -0.0012 2.2802 0.5506 0.1221 
14.4167 0.5486 0.4514 1.2048 0.0002 2.1572 0.5338 0.0897 
14.4167 0.5381 0.4619 1.2072 0.0006 2.0421 0.5191 0.0548 
14.4167 0.5276 0.4724 1.2090 -0.0016 1.9414 0.5072 0.0183 
14.4167 0.5171 0.4829 1.2098 -0.0043 1.8595 0.4979 -0.0197 
14.4167 0.5066 0.4934 1.2098 -0.0045 1.7923 0.4892 -0.0545 
14.4167 0.4961 0.5039 1.2094 -0.0025 1.7380 0.4856 -0.0891 
14.4167 0.4856 0.5144 1.2090 -0.0009 1.7001 0.4881 -0.1275 
14.4167 0.4751 0.5249 1.2077 -0.0006 1.6810 0.4907 -0.1666 
14.4167 0.4646 0.5354 1.2047 -0.0005 1.6855 0.4957 -0.2069 
14.4167 0.4541 0.5459 1.2002 -0.0003 1.7152 0.5090 -0.2533 
14.4167 0.4436 0.5564 1.1943 -0.0008 1.7707 0.5269 -0.3031 
14.4167 0.4331 0.5669 1.1876 -0.0024 1.8456 0.5435 -0.3487 
14.4167 0.4226 0.5774 1.1805 -0.0042 1.9279 0.5616 -0.3903 
14.4167 0.4121 0.5879 1.1733 -0.0051 2.0216 0.5855 -0.4344 
14.4167 0.4016 0.5984 1.1657 -0.0053 2.1331 0.6125 -0.4820 
14.4167 0.3911 0.6089 1.1570 -0.0045 2.2624 0.6405 -0.5315 
14.4167 0.3806 0.6194 1.1470 -0.0033 2.4108 0.6711 -0.5834 
14.4167 0.3701 0.6299 1.1358 -0.0030 2.5791 0.7088 -0.6405 
14.4167 0.3596 0.6404 1.1236 -0.0034 2.7599 0.7504 -0.6983 
14.4167 0.3491 0.6509 1.1106 -0.0035 2.9308 0.7900 -0.7506 
14.4167 0.3386 0.6614 1.0969 -0.0029 3.0940 0.8260 -0.7982 
14.4167 0.3281 0.6719 1.0828 -0.0027 3.2711 0.8577 -0.8402 
14.4167 0.3176 0.6824 1.0680 -0.0034 3.4515 0.8935 -0.8838 
14.4167 0.3071 0.6929 1.0525 -0.0045 3.6175 0.9251 -0.9234 
14.4167 0.2966 0.7034 1.0360 -0.0054 3.7609 0.9550 -0.9530 
14.4167 0.2861 0.7139 1.0185 -0.0059 3.8837 0.9878 -0.9878 
14.4167 0.2756 0.7244 0.9998 -0.0061 4.0215 1.0219 -1.0246 
14.4167 0.2651 0.7349 0.9803 -0.0062 4.1620 1.0625 -1.0562 
14.4167 0.2546 0.7454 0.9603 -0.0063 4.2660 1.1012 -1.0841 
14.4167 0.2441 0.7559 0.9402 -0.0065 4.3423 1.1277 -1.1097 
14.4167 0.2336 0.7664 0.9199 -0.0064 4.4078 1.1463 -1.1314 
14.4167 0.2231 0.7769 0.8993 -0.0063 4.4556 1.1610 -1.1466 
14.4167 0.2126 0.7874 0.8785 -0.0065 4.4646 1.1749 -1.1515 
14.4167 0.2021 0.7979 0.8581 -0.0072 4.4440 1.1881 -1.1448 
14.4167 0.1916 0.8084 0.8380 -0.0074 4.4337 1.1903 -1.1304 
14.4167 0.1811 0.8189 0.8185 -0.0066 4.3895 1.1806 -1.1102 
